,mac_user,username,domain,rssi,snr,byte_rx,byte_tx,class
2454,2b:e6:8d:82:33:58,92f097439680c1b240a70074c5eb94f1,studenti.polito.it,-56.0,38.0,35628.0,14783.0,Students
2455,2b:e7:1d:6b:81:fb,46c8ef5a785bdd972c172a34ab8c7c8c,studenti.polito.it,-64.0,31.0,46557033.0,4124389.0,Students
2456,2b:e7:62:41:55:36,3866872c947313c6081fbb792bfeac14,polito.it,-63.0,29.0,642256265.0,5828161.0,Professor
2457,2b:e8:61:e1:4d:ab,69bb57121e3a0c4208614037bd7f847e,studenti.polito.it,-45.0,51.0,10142633.0,15657099.0,Students
2458,2b:e8:d2:5d:f5:ce,31d995cd0413e465fd8c5ab5be44524e,studenti.polito.it,,,,,Students
2459,2b:e9:9d:6d:35:61,fa5540ecf8f7eb528f9d8e7b733a6cd3,studenti.polito.it,-55.0,47.0,238375750.0,3790096.0,Students
2460,2b:eb:36:6c:2b:a5,563c8595466079d6efd7e568480bfa8f,studenti.polito.it,-44.0,46.0,14724492.0,4501284.0,Students
2461,2b:f3:48:9d:57:ba,4079143396605f564da40a9a6a44968b,studenti.polito.it,-51.0,41.0,237443.0,111810.0,Students
2462,2b:f4:bd:26:ab:2c,d8036829555e02ee1587fc5e543f6eaa,studenti.polito.it,-53.0,43.0,664182.0,348998.0,Students
2463,2b:f6:68:6d:a:e3,a8558a745a2fcd59b44a30b32cfc4c6a,studenti.polito.it,-57.0,32.0,14238379.0,1004059.0,Students
2464,2b:f7:56:99:e2:a8,1577e272e0a42c4d0d6f49cb7526e480,studenti.polito.it,-57.0,36.0,117525262.0,18658657.0,Students
2465,2b:f9:29:7f:a4:91,9e9627633608f7391f6a6e523bbbd5eb,studenti.polito.it,-61.0,33.0,216967347.0,26269373.0,Students
2466,2d:1c:91:46:4e:13,f95891209e93b6def45aa441aa50080a,studenti.polito.it,-48.0,45.0,233115560.0,18211615.0,Students
2467,2d:1c:91:8b:29:39,afbd4a5224fc233496440a3bac02fd24,alumno.upv.es,-61.0,29.0,805858709.0,114048502.0,External
2468,2d:1c:91:8d:5b:46,4f791379d583ab9e988636327eb46c79,studenti.polito.it,-60.0,32.0,20274762.0,4357224.0,Students
2469,2d:1c:91:d1:42:2a,c2357193dd7d57457bb44b8eaba9f381,studenti.polito.it,-52.0,39.0,11608697.0,1954501.0,Students
2470,2d:1c:b3:78:f2:9c,4e6f6184135228ccd45f8233d72a0363,polito.it,-67.0,25.0,22364824.0,4495338.0,Professor
2471,2d:29:f5:2c:89:1,f664fa808426eadc8514322e02f70a8a,ozu.edu.tr,-59.0,35.0,15947891.0,1582096.0,External
2472,2d:29:f5:a6:fa:78,95343ef9266b89ebd4f38c2fcc73abef,studenti.polito.it,-48.0,42.0,238948383.0,9730268.0,Students
2473,2d:32:33:a6:73:12,84a354e8b46f7217ad296b352198d17f,studenti.polito.it,-66.0,27.0,24181896.0,3112271.0,Students
2474,2d:32:33:da:bb:c8,f0d4e7603e01f40b2412824371d252ca,studenti.polito.it,-85.0,6.0,193645.0,167934.0,Students
2475,2d:36:44:8d:f6:5,8c6cefa2fd2b437ccc9dda7a20e00046,studenti.polito.it,-55.0,39.0,689307918.0,10764071.0,Students
2476,2d:36:44:d8:7f:1d,a5ee2943eff917c21537ae0b057465f7,polito.it,-56.0,37.0,463893304.0,128184914.0,Professor
2477,2d:36:44:d9:dd:d1,fde817941301ffb8f7941d37963f201a,polito.it,-55.0,35.0,1281326660.0,1950135423.0,Professor
2478,2d:3f:99:ab:1:4f,dcb130866416f6f6c540534e3c0fd6b1,studenti.polito.it,-58.0,27.0,4461996.0,1049905.0,Students
2479,2d:47:6:0:ed:da,3bca7625ada50b3b5533f5d6668c4ada,studenti.polito.it,-63.0,30.0,33838156.0,2970233.0,Students
2480,2d:47:6:b:18:79,984ca0dcf65cbc14cd16852b9686095e,studenti.polito.it,-91.0,3.0,52286879.0,2422843.0,Students
2481,2d:47:6:27:44:49,f798d67805db89068177a10dd4f0934e,studenti.polito.it,-69.0,20.0,29807551.0,1459241.0,Students
2482,2d:47:6:2a:e9:25,d01da473908acea502cef05f5cc3b794,studenti.polito.it,-64.0,32.0,1818395570.0,76086894.0,Students
2483,2d:47:6:2d:60:fd,57add4cdfe94ab168829ef0640f95653,studenti.polito.it,-73.0,19.0,522139.0,390636.0,Students
2484,2d:47:6:32:c5:fb,628730bb14d5d795120d7103380e6600,studenti.polito.it,-43.0,36.0,10136895.0,1632292.0,Students
2485,2d:47:6:38:c2:5f,66de1425930437b75aa898a02869d57e,studenti.polito.it,-58.0,35.0,49277107.0,1706137.0,Students
2486,2d:4b:e7:23:df:63,c218da5a3c46678b2d2fefc55eb1fe8c,polito.it,-55.0,37.0,293527884.0,38193479.0,Professor
2487,2d:4b:e7:d8:b:d,067db8a2c78c9e11dbcd97d0336adf10,studenti.polito.it,-52.0,42.0,61714028.0,14452616.0,Students
2488,2d:4b:e7:df:6e:8c,ef1cbf4c5c3911eac978a06c68b0a8ac,studenti.polito.it,-41.0,49.0,6376277.0,1375799.0,Students
2489,2d:4d:b8:66:a3:ab,5114e1c96e282fda428bb7a74327fe05,polito.it,-65.0,31.0,15273215.0,4223923.0,Professor
2490,2d:98:d6:a:a8:ef,0a15c005e1d433b3ea4981873f0d9056,studenti.polito.it,-57.0,36.0,311295478.0,26162460.0,Students
2491,2d:98:d6:10:7c:fd,757026046b6f30775bb91726b59bf06b,studenti.polito.it,-54.0,37.0,235222709.0,44665102.0,Students
2492,2d:98:d6:19:27:ba,8f20d7b8c91983a9a91798af161660ce,polito.it,-56.0,34.0,3378053.0,1960802.0,Professor
2493,2d:98:d6:19:48:e3,eba73a22a04f0a9de32e9977a578f7c6,polito.it,-68.0,23.0,35895710.0,17254074.0,Professor
2494,2d:98:d6:1c:23:25,729cfdf77eac928e044f2d446a53fcc8,studenti.polito.it,-62.0,33.0,482238.0,362669.0,Students
2495,2d:98:d6:1c:57:d,428530a17f1016d430a84a2b51b87405,tu-berlin.de,-52.0,43.0,81554162.0,4188780.0,External
2496,2d:98:d6:1e:f0:4f,e0731d833013028b40302d8f9e7930ac,studenti.polito.it,-51.0,44.0,1693251733.0,3839324106.0,Students
2497,2d:98:d6:22:5c:8b,b826586e82c9af8bd486d7246c0486f9,polito.it,-67.0,22.0,7386434.0,6623116.0,Professor
2498,2d:98:d6:2b:55:42,e8185bd786cc36f33cffcf0b9e605f4f,polito.it,-43.0,47.0,2848449144.0,1487655479.0,Professor
2499,2d:98:d6:2b:d6:c6,e5f50835aa2e6c96d658f7e00e27347a,studenti.polito.it,-62.0,31.0,287884891.0,5649650.0,Students
2500,2d:98:d6:2f:b:78,63c60a95ecd3116ffe050bfa89820f9e,studenti.polito.it,-55.0,37.0,118350342.0,11300630.0,Students
2501,2d:98:d6:31:b5:a4,555ee0fbdd93be57fd443f3a70bb0c99,studenti.polito.it,-52.0,39.0,100350590.0,67411804.0,Students
2502,2d:98:d6:31:c5:6c,d8e0862b913607c9552019c4dfe64539,studenti.polito.it,-55.0,38.0,703841376.0,1656772789.0,Students
2503,2d:98:d6:34:86:1d,dafd19e57e65e3a9a5c78bbaae34e1eb,studenti.polito.it,-58.0,34.0,378774262.0,75843930.0,Students
2504,2d:98:d6:34:90:cc,6a45b49fad9ed299af7bc4ba7b1e90a4,polito.it,-58.0,35.0,78461169.0,30581522.0,Professor
2505,2d:98:d6:35:94:df,41dc7bacd9991f93098b81c517a7324a,studenti.polito.it,-75.0,24.0,3886613269.0,54510489.0,Students
2506,2d:98:d6:36:38:2f,701aa9f072aebc23ed71542c0d674a67,studenti.polito.it,-79.0,19.0,0.0,0.0,Students
2507,2d:98:d6:37:7:ba,7b24db7392ca70496c8bc48b4c487aec,studenti.polito.it,-70.0,22.0,967014262.0,21489127.0,Students
2508,2d:98:d6:3a:78:7f,2035205c2f524b6f0a425d29c11d8f9c,polito.it,-52.0,40.0,7804578.0,3083911.0,Professor
2509,2d:98:d6:3f:29:df,b4c9ea2a7e1c9c627c934a20cc2d0199,polito.it,-53.0,43.0,1315892019.0,607425610.0,Professor
2510,2d:98:d6:48:1b:51,570aba658da20cacdc647c799920dd55,studenti.polito.it,-55.0,39.0,200520920.0,48795277.0,Students
2511,2d:98:d6:50:ad:8f,9e49243839ec83697e45ca78a7a14e17,studenti.polito.it,-52.0,42.0,214578163.0,3941683.0,Students
2512,2d:98:d6:55:fe:b6,2c9e120b1b5c8f319d7f473092e4ee6c,polito.it,-73.0,19.0,4194644367.0,111535426.0,Professor
2513,2d:98:d6:61:bd:3,0f6eb705c27ef7b40b19d0d7e6f845c5,studenti.polito.it,-70.0,23.0,23850.0,256985.0,Students
2514,2d:98:d6:65:69:aa,0832bfb0903198dd5578760af2337728,polito.it,-53.0,42.0,29170896.0,3688848.0,Professor
2515,2d:98:d6:69:1a:58,a77b39ec98d185878d6f2347f9ec389e,studenti.polito.it,-59.0,35.0,17996974.0,3001668.0,Students
2516,2d:98:d6:76:98:a7,ecf51707d46fa0090749a0192018209c,studenti.polito.it,-73.0,19.0,39043271.0,165848623.0,Students
2517,2d:98:d6:78:87:7,be14ed4b776547202b9dc0456b29ab11,studenti.polito.it,-45.0,40.0,500780272.0,52045714.0,Students
2518,2d:98:d6:98:3e:d1,ef186bb425389c3a27f2c6686d306140,studenti.polito.it,-56.0,37.0,79880530.0,11884627.0,Students
2519,2d:98:d6:9b:d6:6f,cc4823e218b58ae32a123761972cdc70,studenti.polito.it,-54.0,39.0,748867214.0,151138281.0,Students
2520,2d:98:d6:a1:d7:aa,5c9d46a21679c5127772ef6695b4de3f,polito.it,-66.0,27.0,484599944.0,119316747.0,Professor
2521,2d:98:d6:ed:b4:41,82c95d1f28700c43a73196e99d1d3ceb,studenti.polito.it,-53.0,41.0,17566771.0,7389319.0,Students
2522,2d:98:d6:ef:32:6b,3b40b18ae48524ed34357f8117500ff7,studenti.polito.it,-47.0,46.0,187585924.0,37203066.0,Students
2523,2d:98:d6:ef:5a:a2,7372b6176be8f58606c833eee67fbfd9,studenti.polito.it,-62.0,29.0,28306823.0,19386873.0,Students
2524,2d:98:d6:f0:5d:2d,cb827c0d4afaaee6f99a729a5b7ef37f,studenti.polito.it,-44.0,45.0,143504467.0,8231573.0,Students
2525,2d:98:d6:f1:91:34,fe550c8a379937cfedf59f4df20ce6a6,polito.it,-72.0,21.0,81510330.0,33046087.0,Professor
2526,2d:98:d6:f1:fb:7a,abfe96da14273fecb9aedda8d21489dd,studenti.polito.it,-54.0,41.0,6581795.0,12519269.0,Students
2527,2d:aa:c7:99:8:a5,79a413b611f40593045e249374bed2a0,studenti.polito.it,-59.0,30.0,67557001.0,2091356.0,Students
2528,2d:b9:d3:df:39:5c,c0b22845c3eddd2a2cb36c3645039a52,polito.it,-75.0,17.0,445898837.0,120069254.0,Professor
2529,2d:bc:36:6c:26:81,1c07404c6f0a7ab19b8fdac2f1e8bce6,studenti.polito.it,-57.0,34.0,491993534.0,5971170.0,Students
2530,2d:bc:36:81:c2:97,59480fa7c65d14e793108fd0f53fbab2,studenti.polito.it,-58.0,37.0,192455438.0,20740040.0,Students
2531,2d:cb:ba:3:9d:ac,6c183e1c01075fca67c223592d112e5d,studenti.polito.it,-56.0,36.0,3817380.0,3152049.0,Students
2532,2d:cb:ba:5b:59:16,6b0389432442b38471a46150d2c4cc6d,polito.it,-56.0,34.0,1744838729.0,577689644.0,Professor
2533,2d:cb:ba:5f:35:95,062157cc5f05aa1e2c00b24e4a58672e,studenti.polito.it,-53.0,37.0,22238257.0,2352921.0,Students
2534,2d:cb:ba:7f:d9:8f,e0cb29d7e1eb48ab3f10463c6754774b,studenti.polito.it,-47.0,45.0,18323624.0,3800257.0,Students
2535,2d:cb:ba:de:f6:f5,d7a1b98d1c8d62f263841c0783c8276a,studenti.polito.it,-54.0,37.0,484092922.0,66581419.0,Students
2536,2d:d1:7d:12:d4:20,f99b1d919dd978731fb8cc76404109d8,polito.it,-42.0,48.0,20249008.0,8684472.0,Professor
2537,2d:d1:7d:83:85:b2,4f76cc6aa1777edfafe5d9f2059cba59,polito.it,-65.0,28.0,1513832896.0,30197829.0,Professor
2538,2d:d1:7d:87:ec:65,306f9f2c50a2520c35a53221a6256d05,studenti.polito.it,-77.0,21.0,1826098.0,638445.0,Students
2539,2d:d1:7d:88:c8:f7,ef77b1f3782e994970340c82351d2e61,polito.it,-66.0,30.0,460187442.0,19612722.0,Professor
2540,2d:d1:7d:ab:47:f0,e43054b388fee2aefd3b5176e6e490d9,studenti.polito.it,-51.0,46.0,3519838.0,2237496.0,Students
2541,2d:d1:7d:ad:28:9,8a37ad66b18b28bf49afb150fe7c8850,studenti.polito.it,-54.0,41.0,12902373.0,3337122.0,Students
2542,2d:d1:7d:ad:72:41,579a46f2ea37ee212835b5c1a4e94754,studenti.polito.it,-56.0,40.0,230463807.0,23149677.0,Students
2543,2d:d1:7d:eb:e2:6f,1177143cfa05ac95bff66e5ed28dcadb,studenti.polito.it,-56.0,,0.0,0.0,Students
2544,2d:d1:7d:fa:bd:6c,9178a152eda225250120cd8a357480bc,studenti.polito.it,-60.0,32.0,15141335.0,8511711.0,Students
2545,2d:d8:dd:f9:f8:5c,7a0ae0658126a18d224fc717d9440e47,studenti.polito.it,-52.0,31.0,3816908.0,1448858.0,Students
2546,2d:df:1a:8d:6e:b0,622a24269525214375a9e465c4c15046,polito.it,-79.0,14.0,328742833.0,35240267.0,Professor
2547,2d:df:1a:8d:eb:6f,10192aba9f3f44508eeb42ece052e273,studenti.polito.it,-63.0,31.0,20975640.0,9090519.0,Students
2548,2d:df:1a:ce:be:24,892fe3aafe534783f7aa4c103df4b4c3,studenti.polito.it,-64.0,21.0,12347428.0,11470203.0,Students
2549,2d:df:1a:d5:f8:74,c8077271c2faa7a35d9881811cc7ca14,studenti.polito.it,-56.0,35.0,251191914.0,18260114.0,Students
2550,2d:e2:46:a3:8a:df,57cdd9fa93f1a99a1fd863f71a462e8c,upc.edu,-44.0,47.0,247980183.0,4800135.0,External
2551,2f:0:1d:2b:b2:93,0d19193a5c67ae9d5fa8cac85f28ebb3,polito.it,-54.0,42.0,46995.0,94717.0,Professor
2552,2f:0:31:d5:5:50,1f7c2f1607b059cf0ab5eafbeb5d9366,studenti.polito.it,-59.0,30.0,47777305.0,2285197.0,Students
2553,2f:0:6b:8c:b7:94,b35f7b5f49e79893b13e81a4f8ade68f,studenti.polito.it,-86.0,8.0,208751909.0,11715564.0,Students
2554,2f:0:be:db:2e:13,21178d69c09998d45ff819459d10a3fd,studenti.polito.it,-55.0,38.0,62944181.0,36477211.0,Students
2555,2f:2:5d:e9:18:4,42beb1748961fecf9d814ea30048f4b7,studenti.polito.it,-50.0,44.0,11405991.0,37335789.0,Students
2556,2f:3:d3:ea:d0:73,f0994ab6d5a08ae3a9fff02cafcee3b4,studenti.polito.it,-47.0,45.0,369042106.0,21752312.0,Students
2557,2f:4:33:36:e8:3d,1423dc0f669e81a94cd247a5c92f6276,studenti.polito.it,-52.0,41.0,11681384.0,675123.0,Students
2558,2f:5:57:8d:c5:77,67e48c0da23d3b10bbc1382dde4bbcc5,studenti.polito.it,-54.0,27.0,8308120.0,325730.0,Students
2559,2f:6:49:2f:c5:1c,9b25971a411b0e3953141b33ab8d0e71,studenti.polito.it,-51.0,32.0,5511054.0,554930.0,Students
2560,2f:b:62:f5:8f:19,7499773b16173afefb0294c0ae208946,studenti.polito.it,-47.0,43.0,11607251.0,5139701.0,Students
2561,2f:b:c6:11:16:de,a25c6b0cbe2882fa64278ff4390b7ce2,studenti.polito.it,-51.0,6.0,1410329.0,559331.0,Students
2562,2f:13:2f:64:81:49,8c02e1ade512f0efc8687ae9424e21db,studenti.polito.it,-40.0,50.0,2542772.0,609752.0,Students
2563,2f:17:19:c4:56:6b,0db50e29bb95132c4657b84bbff175c2,studenti.polito.it,-45.0,40.0,401779.0,48773.0,Students
2564,2f:17:ef:eb:6e:60,5304e4539cc96cfebd3d68d7d9344250,studenti.polito.it,-48.0,49.0,253518869.0,2378697.0,Students
2565,2f:18:6f:1a:50:e7,28eff772406a2715a4cce15666137c99,studenti.polito.it,-87.0,6.0,541126079.0,23815903.0,Students
2566,2f:19:7:fa:22:87,65b6782d6cfe2dc8af41053e7d17afbe,studenti.polito.it,-76.0,17.0,29881052.0,848281.0,Students
2567,2f:19:c8:13:e3:b0,ebdfaa1432e89e02bedaa5833b35e57b,polito.it,-55.0,36.0,66374.0,19658.0,Professor
2568,2f:1b:19:c:17:20,e3ac3d3f8dc37d880cb7dc27d0d6fb1c,studenti.polito.it,-53.0,40.0,79606574.0,4694526.0,Students
2569,2f:1b:d6:f5:f7:c3,4bec7d3c0f4085f0de80b0612f9bf17b,studenti.polito.it,-53.0,23.0,23913633.0,2197844.0,Students
2570,2f:1c:d8:85:2d:6c,e9632c426e10bd6b2cb0e36cd201ba44,studenti.polito.it,-54.0,38.0,956930.0,552838.0,Students
2571,2f:1e:ef:cd:7f:e9,c9a12ee3abc03137c42ed0c4556e4d99,studenti.polito.it,-53.0,37.0,18475191.0,1558487.0,Students
2572,2f:20:9d:69:70:b3,57d4571536c06c265578b188293a968a,studenti.polito.it,-52.0,33.0,46612.0,31973.0,Students
2573,2f:21:ce:85:8f:20,09cd2a14fa8a647da799790cac57ca0e,studenti.polito.it,-53.0,41.0,1652202.0,883837.0,Students
2574,2f:22:e:b5:d9:e7,b7b9723f7831e0b54c177e8a42539a92,studenti.polito.it,-58.0,33.0,1906617.0,728693.0,Students
2575,2f:23:2e:1:19:9e,2ca866e3f30f5e3a33b0f2b2fe919a6b,studenti.polito.it,-72.0,16.0,8273.0,34097.0,Students
2576,2f:25:8:31:c4:55,7193525383f46753de080809ea9b6a73,studenti.polito.it,-52.0,40.0,1040095512.0,33154206.0,Students
2577,2f:26:4c:89:ee:54,bd830946baf33251a5508c5f15746e3b,studenti.polito.it,-48.0,44.0,51370716.0,4522693.0,Students
2578,2f:26:b0:d8:5f:40,a45c809b877132c8568e248d63c002c6,studenti.polito.it,-47.0,46.0,35855953.0,3306250.0,Students
2579,2f:27:8c:cd:f5:6b,d53658a4cc8a89da7a4b57d150c9149e,studenti.polito.it,-52.0,41.0,10233304.0,2080369.0,Students
2580,2f:29:6d:62:57:79,d967a1d462e9bc7620ee16cd5afac9d0,polito.it,-52.0,40.0,2099640.0,503311.0,Professor
2581,2f:29:7e:c3:f3:d1,644bc76fbd9c817a10794a44eecdfd71,polito.it,-62.0,30.0,117399748.0,4837718.0,Professor
2582,2f:29:dd:e2:e4:9a,a4d49b36ee2acde953094f96178cefdb,studenti.polito.it,-87.0,8.0,868182.0,159299.0,Students
2583,2f:2a:3d:ad:a6:70,d8036829555e02ee1587fc5e543f6eaa,polito.it,-44.0,53.0,3734770.0,4589860.0,Professor
2584,2f:2c:b:23:46:26,578fe91a5f7c4fb21daecf9fa5eaa5fc,studenti.polito.it,-63.0,31.0,32084835.0,4862339.0,Students
2585,2f:2d:7c:5b:7:78,312cd89f8ffbd9d91d6670129e5219e8,studenti.polito.it,-73.0,22.0,528897.0,306668.0,Students
2586,2f:32:4e:6a:f4:71,2d608c0bda5499dd2459c0508cb4b7a1,studenti.polito.it,-57.0,37.0,30604750.0,1695471.0,Students
2587,2f:34:a6:1:7e:a,23cd4e637e1e66722e507a60bf00c2b5,studenti.polito.it,-56.0,38.0,10927.0,16899.0,Students
2588,2f:34:d2:1f:af:3d,24deccb087c56a5d635668e85b952eb6,polito.it,-53.0,44.0,143363126.0,98331163.0,Professor
2589,2f:34:f8:98:58:d8,5d631b10550982862e8ff915b370d011,studenti.polito.it,-62.0,33.0,215381335.0,7103072.0,Students
2590,2f:36:5b:aa:c7:a8,eacc09195d93e779ff811a3bf2c63d64,studenti.polito.it,-66.0,27.0,79598667.0,10125407.0,Students
2591,2f:36:df:87:22:39,eca6549a17e297158737ba170937c77c,studenti.polito.it,-59.0,33.0,17568671.0,1836393.0,Students
2592,2f:38:ae:18:87:b1,90f8b0803a888f3664cebe27560048fa,studenti.polito.it,-55.0,37.0,14386393.0,2042337.0,Students
2593,2f:3b:7a:14:81:8c,8c0367a1f2c1fd702aeaf44c9874eca3,studenti.polito.it,-49.0,43.0,21321695.0,2529331.0,Students
2594,2f:3f:cc:a:26:17,2e2357eb7964d0b0b57c24e63522514e,studenti.polito.it,-60.0,34.0,39140997.0,3800349.0,Students
2595,2f:40:11:4d:6c:53,dfd052cf28dd419548804e4480a5070b,studenti.polito.it,-45.0,49.0,146871977.0,7940591.0,Students
2596,2f:40:41:54:15:3,f89ad0244ac48a76e26af6df1eb97cef,studenti.polito.it,-45.0,32.0,649366.0,333541.0,Students
2597,2f:42:e8:cc:b4:65,c2cda49aaeaa8c766011ec8f1893d270,studenti.polito.it,-73.0,10.0,8004.0,8694.0,Students
2598,2f:43:61:c1:a4:77,260ce70720c77ae0dbf85f2a75e5e2f5,studenti.polito.it,-48.0,48.0,89451258.0,2490885.0,Students
2599,2f:46:9e:37:c0:d,ff6485dc73e6e3eedfbeaab12f47a102,studenti.polito.it,-43.0,51.0,41887303.0,2705471.0,Students
2600,2f:48:51:be:10:fa,835f7cd86d9631aac428ddbe0ad6f42a,studenti.polito.it,-43.0,50.0,1039483382.0,457470665.0,Students
2601,2f:4a:96:fc:b0:a6,e67693d45e5aeb300dc19ac3a8ab6555,studenti.polito.it,-65.0,28.0,18572339.0,1973683.0,Students
2602,2f:4b:81:fb:95:6d,9ba1ca90aa6e94f37daf556fbf07890d,studenti.polito.it,-54.0,40.0,78867105.0,21012577.0,Students
2603,2f:4b:cf:a:7:bc,5e68838b9bda5bd91c15bdafd5d0fb4b,studenti.polito.it,-63.0,19.0,1756859.0,1627456.0,Students
2604,2f:4c:c4:eb:60:19,f19b4c56c397b6cf461e2cc095aee981,studenti.polito.it,-52.0,42.0,,,Students
2605,2f:4e:1d:3:e7:4d,a61b5661f70b8e01a6d5dd3e33775e03,studenti.polito.it,-48.0,46.0,22615872.0,1535844.0,Students
2606,2f:4e:d2:eb:d1:e1,fc18c93a8e99ef0ffdad3cc94a356424,studenti.polito.it,-57.0,34.0,452203069.0,9453753.0,Students
2607,2f:54:c9:5:f5:8c,e9eeab0dac5fc4f5e38e3d0ed0110e0f,studenti.polito.it,-60.0,40.0,17999604.0,3065379.0,Students
2608,2f:55:30:4d:c6:8c,92d7e268dfd081dddf94d9b4b1a2a9bf,polito.it,-61.0,33.0,234915.0,111162.0,Professor
2609,2f:55:34:80:27:ea,c4b556b58dc88b19e71b3183ca7b3d8c,polito.it,-58.0,31.0,276733093.0,10024294.0,Professor
2610,2f:56:29:f5:f1:9c,77d03946d6d7c13269d93927e390653e,polito.it,-51.0,21.0,37621485.0,4814887.0,Professor
2611,2f:56:9c:6:6c:80,c1e416f770b0e4ab25dd748f82547bc1,studenti.polito.it,-55.0,35.0,204485299.0,23513182.0,Students
2612,2f:5b:8e:d4:7a:1f,b4c9ea2a7e1c9c627c934a20cc2d0199,polito.it,-46.0,50.0,95984267.0,9806529.0,Professor
2613,2f:5e:15:96:4:ad,5076b0a3be3a4c4846d60af5c4d5ceee,studenti.polito.it,-52.0,42.0,184485612.0,941772911.0,Students
2614,2f:5e:39:4e:c1:58,d4425bbef071d840b6bdc532ae34e8a9,studenti.polito.it,-72.0,18.0,33856511.0,3906284.0,Students
2615,2f:60:d9:ba:ee:ca,ce1f7b5543c5e7d819c29852716a99ed,studenti.polito.it,-49.0,43.0,6955060.0,3869374.0,Students
2616,2f:61:3a:98:1d:d,50d10d53fea28db69f1a8c0dea079d54,studenti.polito.it,-63.0,29.0,1902741397.0,13578865.0,Students
2617,2f:62:a1:b0:df:2b,eabad98fa4da549249db68ad5c711801,studenti.polito.it,-47.0,47.0,53326743.0,3108076.0,Students
2618,2f:63:9:f0:97:74,3a8aa2eff100113d0872fd5d8639105e,studenti.polito.it,-47.0,45.0,415258.0,182707.0,Students
2619,2f:63:d:e:c7:97,a0ad95b28370abbb7996d82ddcd5aec6,studenti.polito.it,-59.0,37.0,1202721.0,3060812.0,Students
2620,2f:65:36:c6:97:4e,7837a254f27b218a689a27aa281e99f4,studenti.polito.it,-57.0,40.0,425700118.0,22763016.0,Students
2621,2f:67:f7:28:c3:a6,6ef457d95e2c715ecc91870d684e596b,studenti.polito.it,-61.0,30.0,2435774.0,566379.0,Students
2622,2f:69:bc:23:4f:e5,15c968ce50158aaf0aecadb600a35f8a,studenti.polito.it,-55.0,37.0,237472103.0,10774956.0,Students
2623,2f:6d:5f:b3:bb:30,a7dcac4921ab9b50099edf74dd7525d5,studenti.polito.it,-52.0,43.0,36006192.0,2641747.0,Students
2624,2f:6d:a7:41:66:88,bb5263ef17bb2d64eb92fe5b39f25d50,studenti.polito.it,-49.0,44.0,111956705.0,73791315.0,Students
2625,2f:6e:17:43:e:2c,f24e63dce181d20a219b86cb8760404d,studenti.polito.it,-70.0,21.0,,27026.0,Students
2626,2f:6f:2c:4e:10:a8,65d8a635dbd57d75a7b75f818857dc7f,studenti.polito.it,-60.0,32.0,8811605.0,2281422.0,Students
2627,2f:70:8:36:78:a9,bda539776be62fe0be75ac54300993d1,studenti.polito.it,-54.0,42.0,73232251.0,5795533.0,Students
2628,2f:70:25:96:30:bd,9688238a14c3d8ccfb14842825468748,studenti.polito.it,-50.0,42.0,11234093.0,2289132.0,Students
2629,2f:70:9f:a9:95:77,899e41eb19771883c0003e1649eec12e,studenti.polito.it,-56.0,36.0,320092652.0,12788608.0,Students
2630,2f:72:cf:31:83:b2,3f17815202d0975f3b851757857c57ff,studenti.polito.it,-64.0,27.0,73951881.0,1962625.0,Students
2631,2f:76:3:d1:cc:3c,cf8c35d8fd644ee130df5ab34ebcd353,polito.it,-58.0,36.0,1692707.0,2165023.0,Professor
2632,2f:77:bd:c1:d1:af,7336f150ac1badda75f9c0f4ba020a13,studenti.polito.it,-52.0,32.0,4596821.0,747284.0,Students
2633,2f:7a:71:8a:74:8d,8980bd34c46ef2ccbca85757f3b4341d,studenti.polito.it,-39.0,55.0,6309952.0,788492.0,Students
2634,2f:7c:7c:69:4b:64,5963a185c7b18f578a123ccc73040161,studenti.polito.it,-57.0,36.0,3383537.0,241769.0,Students
2635,2f:7d:5a:14:71:bf,a6c31a3fc873a124fdb7a91800b00555,studenti.polito.it,-55.0,36.0,115486610.0,2213796.0,Students
2636,2f:7d:6f:cb:b8:1c,1ccb5263a0eb7917f5a07fe250134faf,studenti.polito.it,-43.0,49.0,122104.0,72284.0,Students
2637,2f:7d:d4:70:ce:1c,783b900b946781921a565da8e40239a4,studenti.polito.it,-57.0,39.0,293813935.0,6292874.0,Students
2638,2f:7e:e2:db:11:df,e9a0b6e2b989142746afb406da345847,studenti.polito.it,-53.0,38.0,8540061.0,1239230.0,Students
2639,2f:80:49:1e:44:7a,4b30f33c3b4956d635b5fdf1365a0c89,studenti.polito.it,-51.0,44.0,7877212.0,1713367.0,Students
2640,2f:84:1c:88:d1:ab,a536bac8a4da19ea05296c4f3faa90a5,polito.it,-58.0,35.0,931457.0,276073.0,Professor
2641,2f:85:55:43:2b:74,2a09b43ed29d72e33d0f88946bbd9481,studenti.polito.it,-55.0,37.0,17728770.0,1882396.0,Students
2642,2f:94:74:41:9e:fa,3863a28c9edfb7446f86e01f61b1fdb5,studenti.polito.it,-59.0,35.0,373634914.0,17048556.0,Students
2643,2f:94:ee:7c:67:46,d9777414f1d3b7d64fe4fc7e4f7f1d32,studenti.polito.it,-56.0,32.0,32587683.0,1581451.0,Students
2644,2f:96:2:72:ee:6e,8947ec095be8d9091400bbf685db6fea,studenti.polito.it,-46.0,45.0,18264872.0,2052162.0,Students
